mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.006666262944539388,0.0009425160047133505,0.0013335545857747395,0.00047181992012995503,0.6,0.5,0.0001,3,10,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 10, 'subsample': 0.6}",0.9248704663212435,0.9041450777202072,0.9168831168831169,0.9152995536415225,0.008534876979042608,7943
0.006667772928873698,0.00094262881842143,0.002666473388671875,0.00047137035374583886,0.6,0.5,0.0001,3,10,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 10, 'subsample': 0.8}",0.9196891191709845,0.9067357512953368,0.9272727272727272,0.9178991992463494,0.008479178638540889,6929
0.007000128428141276,0.0008169241200771815,0.0020004908243815103,8.778064264605254e-07,0.6,0.5,0.0001,3,10,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 10, 'subsample': 1.0}",0.9119170984455959,0.9119170984455959,0.9194805194805195,0.9144382387905704,0.0035654308685089584,8108
0.007666746775309245,0.000471314409210715,0.0019998550415039062,1.9466795466607238e-07,0.6,0.5,0.0001,3,10,15,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 15, 'subsample': 0.6}",0.9248704663212435,0.9015544041450777,0.9116883116883117,0.9127043940515444,0.009545819551942144,8578
0.007999817530314127,5.947204250930057e-07,0.0013332366943359375,0.00047137035374583886,0.6,0.5,0.0001,3,10,15,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 15, 'subsample': 0.8}",0.9248704663212435,0.9041450777202072,0.9298701298701298,0.9196285579705269,0.01113710852352153,6217
0.008000771204630533,1.2961631163199815e-06,0.0019996166229248047,3.8933590933214475e-07,0.6,0.5,0.0001,3,10,15,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 15, 'subsample': 1.0}",0.9119170984455959,0.9119170984455959,0.9142857142857143,0.9127066370589687,0.0011165762150490528,8550
0.01900037129720052,0.0008165347377806026,0.0019996960957845054,4.052336624139774e-07,0.6,0.5,0.0001,3,10,50,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'subsample': 0.6}",0.9222797927461139,0.9015544041450777,0.9064935064935065,0.910109234461566,0.008838949776236496,9269
0.01899997393290202,0.0008164374096054778,0.0019997755686442056,1.1239159602905075e-07,0.6,0.5,0.0001,3,10,50,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'subsample': 0.8}",0.9222797927461139,0.9041450777202072,0.9090909090909091,0.9118385931857435,0.007654162187179197,8737
0.01900029182434082,0.0008168268073693829,0.0023332436879475913,0.0004713141679983425,0.6,0.5,0.0001,3,10,50,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'subsample': 1.0}",0.9119170984455959,0.9119170984455959,0.9194805194805195,0.9144382387905704,0.0035654308685089584,8108
0.03533323605855306,0.0024942787356830114,0.0019998550415039062,0.0,0.6,0.5,0.0001,3,10,100,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'subsample': 0.6}",0.9248704663212435,0.9015544041450777,0.9064935064935065,0.9109727923199425,0.01003187220768189,9012
0.034667015075683594,0.0024945123603840676,0.0023333231608072915,0.0004714266399769444,0.6,0.5,0.0001,3,10,100,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'subsample': 0.8}",0.9248704663212435,0.9067357512953368,0.9064935064935065,0.9126999080366955,0.008606452515571739,8644
