Title,Author,Year,Rating,Raters
Certain Dark Things (Paperback),Silvia Moreno-Garcia,2016,3.75,10190
Blaze (Hardcover),Richard Bachman,2007,3.75,45935
"Stalking Jack the Ripper (Stalking Jack the Ripper, #1)",Kerri Maniscalco,2016,3.98,113191
A Clockwork Orange (Paperback),Anthony Burgess,1962,4.0,665158
Tick Tock (Paperback),Dean Koontz,1996,3.74,33055
Handling the Undead (Paperback),John Ajvide Lindqvist,2005,3.48,11422
"Dead Until Dark (Sookie Stackhouse, #1)",Charlaine Harris,2001,3.96,521956
"American Vampire, Vol. 1 (Hardcover)",Scott Snyder,2010,3.98,24298
The Castle of Otranto (Paperback),Horace Walpole,1764,3.18,29454
From Hell (Paperback),Alan Moore,1999,4.18,37942
"The Doll's House (The Sandman, #2)",Neil Gaiman,1990,4.44,96062
Mister B. Gone (Hardcover),Clive Barker,2007,3.34,13687
Acceptance (Paperback),Jeff VanderMeer,2014,3.62,56155
"Merrick (The Vampire Chronicles, #7)",Anne Rice,2000,3.75,40945
A Stir of Echoes (Paperback),Richard Matheson,1958,3.87,13420
Lakewood (Hardcover),Megan Giddings,2020,3.52,9363
Mapping the Interior (ebook),Stephen Graham Jones,2017,3.81,4908
Trigger Warning: Short Fictions and Disturbances (Hardcover),Neil Gaiman,2015,3.92,57360
"Something is Killing the Children, Vol. 1 (Paperback)",James Tynion IV,2020,4.14,11660
The Croning (Hardcover),Laird Barron,2012,3.74,4458
Drawing Blood (Paperback),Poppy Z. Brite,1993,4.02,10097
In the Miso Soup (Paperback),Ryū Murakami,1997,3.62,24036
"Brother Odd (Odd Thomas, #3)",Dean Koontz,2006,4.0,64069
Shadowland (Mass Market Paperback),Peter Straub,1980,3.9,11879
When the Reckoning Comes (Paperback),LaTanya McQueen,2021,3.72,4039
"The Screaming Staircase (Lockwood & Co., #1)",Jonathan Stroud,2013,4.22,39788
In the House in the Dark of the Woods (Hardcover),Laird Hunt,2018,3.32,5857
Hideaway (Mass Market Paperback),Dean Koontz,1992,3.86,34652
And the Trees Crept In (Hardcover),Dawn Kurtagich,2016,3.56,5818
"Ghost Road Blues (Pine Deep, #1)",Jonathan Maberry,2006,3.78,8101
Kin (Hardcover),Kealan Patrick Burke,2011,3.91,4362
"The Merciless (The Merciless, #1)",Danielle Vega,2014,3.59,15483
A Certain Hunger (Audible Audio),Chelsea G. Summers,2019,3.95,11932
The Children on the Hill (Hardcover),Jennifer  McMahon,2022,3.89,13735
"American Gods (American Gods, #1)",Neil Gaiman,2001,4.11,857803
"The Best Defense (The Walking Dead, #5)",Robert Kirkman,2006,4.28,25004
Imajica (Paperback),Clive Barker,1991,4.17,22053
Burn Our Bodies Down (ebook),Rory Power,2020,3.54,9361
The King in Yellow and Other Horror Stories (Paperback),Robert W. Chambers,1970,3.69,7913
Fledgling (Paperback),Octavia E. Butler,2005,3.85,26353
"Pandora (New Tales of the Vampires, #1)",Anne Rice,1998,3.78,43669
The Shining Girls (Hardcover),Lauren Beukes,2013,3.54,46720
"Tokyo Ghoul, Tome 1 (Tokyo Ghoul, #1)",Sui Ishida,2012,4.42,121144
Mongrels (Hardcover),Stephen Graham Jones,2016,3.94,6224
The Fall of the House of Usher and Other Tales (Paperback),Edgar Allan Poe,1849,4.17,71477
One Past Midnight: The Langoliers (Audio Cassette),Stephen King,1990,3.92,38101
"Night of the Living Dummy (Goosebumps, #7)",R.L. Stine,1993,3.84,28150
"The Murders of Molly Southbourne (Molly Southbourne, #1)",Tade Thompson,2017,3.82,5075
Wylding Hall (ebook),Elizabeth Hand,2015,3.83,5365
"Blackout (Newsflesh, #3)",Mira Grant,2012,4.09,21931
The Bone Houses (Hardcover),Emily Lloyd-Jones,2019,4.01,17200
Lock Every Door (ebook),Riley Sager,2019,3.91,142835
Between Two Fires (Hardcover),Christopher Buehlman,2012,4.24,7921
Sharp Objects (Paperback),Gillian Flynn,2006,4.01,870363
Suffer the Children (Paperback),John Saul,1977,3.92,30000
The Wind Through the Keyhole (Kindle Edition),Stephen King,2012,4.15,75554
"Chilling Adventures of Sabrina, Vol. 1: The Crucible (Paperback)",Roberto Aguirre-Sacasa,2016,3.95,12548
The Last Days of Jack Sparks (Paperback),Jason Arnopp,2016,3.89,7718
Gallant (Hardcover),V.E. Schwab,2022,3.8,54410
"Blood And Gold (The Vampire Chronicles, #8)",Anne Rice,2001,3.91,33614
I Remember You (Paperback),Yrsa Sigurðardóttir,2010,3.86,9579
The Dangers of Smoking in Bed (Hardcover),Mariana Enríquez,2009,3.88,18918
More Tales to Chill Your Bones (Paperback),Alvin Schwartz,1991,4.16,15145
Collected Ghost Stories (Hardcover),M.R. James,1931,4.14,7175
Growing Things and Other Stories (Hardcover),Paul Tremblay,2019,3.5,5287
The Child Thief (Hardcover),Brom,2009,4.09,16405
The Bad Seed (Paperback),William March,1954,4.03,17795
The Drowning Kind (Hardcover),Jennifer  McMahon,2021,3.83,19487
"Say Cheese and Die! (Goosebumps, #4)",R.L. Stine,1992,3.77,24059
The Scarlet Gospels (Hardcover),Clive Barker,2015,3.49,8726
Shutter Island (Mass Market Paperback),Dennis Lehane,2003,4.1,181092
The Dunwich Horror and Others (Hardcover),H.P. Lovecraft,1929,4.19,14752
Songs of a Dead Dreamer and Grimscribe (Paperback),Thomas Ligotti,2015,3.99,3921
Twilight Eyes (Paperback),Dean Koontz,1985,3.91,26089
"This Sorrowful Life (The Walking Dead, #6)",Robert Kirkman,2007,4.3,23756
"The Reapers are the Angels (Reapers, #1)",Alden Bell,2010,3.89,11684
A Winter Haunting (Seasons of Horror #4),Dan Simmons,2002,3.6,8994
Fragments of Horror (Hardcover),Junji Ito,2014,4.1,11492
"The Madman's Daughter (The Madman's Daughter, #1)",Megan Shepherd,2013,3.67,23576
Whispers (Paperback),Dean Koontz,1980,3.93,32394
Dark Places (Hardcover),Gillian Flynn,2009,3.95,674645
Experimental Film (Paperback),Gemma Files,2015,3.6,2548
Little Heaven (Hardcover),Nick Cutter,2017,3.79,5367
They Thirst (Hardcover),Robert McCammon,1981,3.91,12008
Sorrowland (Hardcover),Rivers Solomon,2021,3.82,8683
Wakenhyrst (Hardcover),Michelle Paver,2019,3.88,14336
The Carrow Haunt (Kindle Edition),Darcy Coates,2018,4.11,8620
"Books of Blood, Volume Two (Books of Blood, #2)",Clive Barker,1984,4.09,11132
The Devil All the Time (Hardcover),Donald Ray Pollock,2011,4.12,30661
The Walking Dead: Compendium One (Paperback),Robert Kirkman,2009,4.44,67404
"Neverwhere (London Below, #1)",Neil Gaiman,1996,4.17,486349
FantasticLand (Hardcover),Mike Bockoven,2016,3.99,9173
The Invisible Man (Paperback),H.G. Wells,1897,3.64,173672
"Afraid (Afraid, #1)",Jack Kilborn,2008,3.91,9127
The Dead and the Dark (Hardcover),Courtney Gould,2021,3.95,6259
The Funhouse (Paperback),Dean Koontz,1980,3.64,22637
False Memory (Paperback),Dean Koontz,1999,3.89,45257
Geek Love (Paperback),Katherine Dunn,1989,3.96,62762
Roadwork (Paperback),Richard Bachman,1981,3.6,33559
The Complete Works of H.P. Lovecraft (Kindle Edition),H.P. Lovecraft,1978,4.35,16093
The Cellar (Paperback),Richard Laymon,1980,3.65,7552
Revenge (Paperback),Yōko Ogawa,1998,4.01,15996
The Day of the Triffids (Paperback),John Wyndham,1951,4.01,99957
The Saturday Night Ghost Club (Hardcover),Craig Davidson,2018,3.89,12962
"Blackwood Farm (The Vampire Chronicles, #9)",Anne Rice,2002,3.88,31828
The Burning Girls (Hardcover),C.J. Tudor,2021,4.04,27090
The Rising (The Rising #1),Brian Keene,2003,3.8,9946
The Woman in White (Paperback),Wilkie Collins,1859,4.0,144948
Manhunt (Paperback),Gretchen Felker-Martin,2022,3.64,4244
"The Calm Before (The Walking Dead, #7)",Robert Kirkman,2007,4.26,21920
"Made to Suffer (The Walking Dead, #8)",Robert Kirkman,2008,4.45,26282
The Night Sister (Hardcover),Jennifer  McMahon,2015,3.7,21038
"Fear Nothing (Moonlight Bay, #1)",Dean Koontz,1997,4.0,36277
Remina (Hardcover),Junji Ito,2005,3.67,10101
"Uzumaki: Spiral into Horror, Vol. 2. (Paperback)",Junji Ito,1999,4.32,11040
"Here We Remain (The Walking Dead, #9)",Robert Kirkman,2009,4.24,18063
"Darkhouse (Experiment in Terror, #1)",Karina Halle,2011,3.77,17116
Smashed: Junji Ito Story Collection (Hardcover),Junji Ito,2019,4.13,10068
The Hatching (The Hatching #1),Ezekiel Boone,2016,3.67,6092
Maplecroft (The Borden Dispatches #1),Cherie Priest,2014,3.58,4448
"Bad Girls Don't Die (Bad Girls Don't Die, #1)",Katie Alender,2009,4.02,28035
All's Well (Hardcover),Mona Awad,2021,3.66,10124
"Lord Loss (The Demonata, #1)",Darren Shan,2005,4.23,21845
The Imago Sequence and Other Stories (Hardcover),Laird Barron,2007,4.01,3710
Teatro Grottesco (Hardcover),Thomas Ligotti,2006,4.1,4496
"The Call (The Call, #1)",Peadar Ó Guilín,2016,3.84,13080
"The Descent (Descent, #1)",Jeff Long,1999,3.96,8180
The Family Plot (Hardcover),Cherie Priest,2016,3.65,3529
"Twilight (The Twilight Saga, #1)",Stephenie Meyer,2005,3.63,5922520
Lost Boy: The True Story of Captain Hook (Paperback),Christina Henry,2017,4.22,21604
The Vampyre (Paperback),John William Polidori,1819,3.31,9572
The Vegetarian (Hardcover),Han Kang,2007,3.59,131213
The Shuddering (Paperback),Ania Ahlborn,2013,3.73,5338
The Anomaly (The Anomaly Files #1),Michael Rutger,2018,3.79,9867
"Stay Out of the Basement  (Goosebumps, #2)",R.L. Stine,1992,3.69,18908
"The Haunted Mask (Goosebumps, #11)",R.L. Stine,1993,3.84,21154
"What We Become (The Walking Dead, #10)",Robert Kirkman,2009,4.27,18053
The Red Tree (Paperback),Caitlín R. Kiernan,2009,3.66,3323
Velocity (Mass Market Paperback),Dean Koontz,2005,3.87,61858
House of Hunger (Hardcover),Alexis Henderson,2022,3.75,1928
"This is Not a Test (This is Not a Test, #1)",Courtney Summers,2012,3.85,14061
"The Atrocity Archives (Laundry Files, #1)",Charles Stross,2004,3.9,24222
Coldheart Canyon (Paperback),Clive Barker,2001,3.7,8071
Apt Pupil (Paperback),Stephen King,1982,3.91,31211
The Monkey's Paw (Hardcover),W.W. Jacobs,1902,3.84,12359
Earthlings (Hardcover),Sayaka Murata,2018,3.58,28317
The Last Werewolf (The Last Werewolf #1),Glen Duncan,2011,3.46,15643
"Uzumaki: Spiral Into Horror, Vol. 3 (Paperback)",Junji Ito,1999,4.26,9966
The Pallbearers Club (Hardcover),Paul Tremblay,2022,3.22,4649
The Chalk Man (Hardcover),C.J. Tudor,2017,3.71,89258
The Traveling Vampire Show (Mass Market Paperback),Richard Laymon,2000,3.84,8389
City of Night (Dean Koontz's Frankenstein #2),Dean Koontz,2005,3.99,22641
Slewfoot: A Tale of Bewitchery (Hardcover),Brom,2021,4.35,5203
"Ararat (Ben Walker, #1)",Christopher Golden,2017,3.38,5735
North American Lake Monsters (Hardcover),Nathan Ballingrud,2013,4.0,4218
Legion (Hardcover),William Peter Blatty,1983,3.72,10343
Audition (Hardcover),Ryū Murakami,1997,3.52,9607
"What the Hell Did I Just Read (John Dies at the End, #3)",David  Wong,2017,4.16,12271
This House Is Haunted (Hardcover),John Boyne,2013,3.6,12900
The Wendigo (Paperback),Algernon Blackwood,1910,3.82,5351
Cold Fire (Paperback),Dean Koontz,1991,3.82,24649
"30 Days of Night, Vol. 1 (Paperback)",Steve Niles,2004,3.79,19521
Lullaby (Paperback),Chuck Palahniuk,2002,3.74,94738
Fairy Tale (Hardcover),Stephen King,2022,4.29,38053
The Patient (Kindle Edition),Jasper DeWitt,2020,3.51,11875
"Rise of the Governor (The Walking Dead: Novels, #1)",Robert Kirkman,2011,3.89,19271
"I Hunt Killers (I Hunt Killers, #1)",Barry Lyga,2012,4.02,37663
Harbor (Hardcover),John Ajvide Lindqvist,2008,3.66,7250
The Devil Crept In (Paperback),Ania Ahlborn,2017,3.64,4864
Storm of the Century (Paperback),Stephen King,1999,3.95,22925
Dragon Tears (Paperback),Dean Koontz,1993,3.76,22265
Fellside (Hardcover),M.R. Carey,2016,3.57,13469
"Fear the Hunters (The Walking Dead, #11)",Robert Kirkman,2010,4.32,18091
"Harrow County, Vol. 1: Countless Haints (Paperback)",Cullen Bunn,2015,4.04,5946
Mr. Murder (Paperback),Dean Koontz,1993,3.78,26104
The Vampire's Assistant (Cirque du Freak #2),Darren Shan,2000,4.13,41707
"The Inhuman Condition (Books of Blood, #4)",Clive Barker,1985,3.96,7890
No One Gets Out Alive (Paperback),Adam Nevill,2014,3.69,3819
Servant of the Bones (Hardcover),Anne Rice,1996,3.74,29720
Suffer the Children (Paperback),Craig DiLouie,2014,3.91,3464
Gone to See the River Man (Kindle Edition),Kristopher Triana,2020,3.72,6235
The Boatman's Daughter (Paperback),Andy  Davidson,2020,3.52,3750
The Beautiful Thing That Awaits Us All (Hardcover),Laird Barron,2013,3.98,3672
"The Laughing Corpse (Anita Blake, Vampire Hunter, #2)",Laurell K. Hamilton,1994,4.12,82740
The Book of Lost Things (Hardcover),John Connolly,2006,3.95,74818
Naomi's Room (Paperback),Jonathan Aycliffe,1991,3.69,4295
The Haunted (Paperback),Bentley Little,2012,3.57,7767
Drood (Hardcover),Dan Simmons,2009,3.52,15602
The Wolf's Hour (Michael Gallatin #1),Robert McCammon,1989,4.07,10921
Children of the Night (Seasons of Horror #2),Dan Simmons,1992,3.72,7561
77 Shadow Street (Hardcover),Dean R. Koontz,2011,3.36,20366
"The Walking Dead, Book One (Hardcover)",Robert Kirkman,2004,4.35,36508
Under the Skin (Paperback),Michel Faber,2000,3.74,23603
The Store (Paperback),Bentley Little,1996,3.85,7537
"Nightmare at 20,000 Feet (Paperback)",Richard Matheson,2002,4.07,7672
"Odd Hours (Odd Thomas, #4)",Dean Koontz,2008,3.96,45331
"Too Far Gone (The Walking Dead, #13)",Robert Kirkman,2010,4.21,14915
Invasion of the Body Snatchers (Paperback),Jack Finney,1955,3.9,21045
The Rats in the Walls (Paperback),H.P. Lovecraft,1924,4.02,8754
The Broken Girls (Kindle Edition),Simone St. James,2018,4.07,81814
The Rats in the Walls (Paperback),H.P. Lovecraft,1924,4.02,8754
"Meg (MEG, #1)",Steve Alten,1997,3.76,20510
Smoke and Mirrors: Short Fiction and Illusions (Mass Market Paperback),Neil Gaiman,1998,4.02,68776
"Life Among Them (The Walking Dead, #12)",Robert Kirkman,2010,4.31,19752
"Night Watch (Watch, #1)",Sergei Lukyanenko,1998,3.97,42038
Fragile Things: Short Fictions and Wonders (Paperback),Neil Gaiman,2006,3.96,66844
Doll Bones (Hardcover),Holly Black,2013,3.68,27371
"Vittorio, The Vampire (New Tales of the Vampires, #2)",Anne Rice,1999,3.53,27009
What Big Teeth (Hardcover),Rose Szabo,2021,3.42,4963
Black Hole (Hardcover),Charles Burns,2005,3.84,46939
Within These Walls (Paperback),Ania Ahlborn,2015,3.61,4389
Bone White (Paperback),Ronald Malfi,2017,3.89,3873
172 Hours on the Moon (Paperback),Johan Harstad,2008,3.54,12847
"Unwind (Unwind, #1)",Neal Shusterman,2007,4.17,213020
Goth (Paperback),Otsuichi,2002,4.05,3739
"Revenge of the Witch (The Last Apprentice / Wardstone Chronicles, #1)",Joseph Delaney,2004,4.0,46648
Creepshow (Paperback),Stephen King,1982,4.07,37558
Just Like Mother (Hardcover),Anne Heltzel,2022,3.74,4477
Zombie (Paperback),Joyce Carol Oates,1995,3.34,9841
The Last Final Girl (Paperback),Stephen Graham Jones,2012,3.14,2943
Last Days (Paperback),Brian Evenson,2009,3.78,3652
"Haunted (David Ash, #1)",James Herbert,1988,3.79,7195
From the Corner of His Eye (Mass Market Paperback),Dean Koontz,2000,4.05,31143
You Should Have Left (Kindle Edition),Daniel Kehlmann,2016,3.5,5831
"The Enemy (The Enemy, #1)",Charlie Higson,2009,4.1,23223
"Down Among the Sticks and Bones (Wayward Children, #2)",Seanan McGuire,2017,4.15,44245
The Door to December (Paperback),Richard Paige,1985,3.96,36578
The Night Gardener (Hardcover),Jonathan Auxier,2014,4.06,18519
The Toll (Paperback),Cherie Priest,2019,3.42,2760
"Hollow City (Miss Peregrine's Peculiar Children, #2)",Ransom Riggs,2014,4.06,223146
Ghost Stories of an Antiquary (Paperback),M.R. James,1904,4.07,4855
"Books of Blood, Volume Three (Books of Blood, #3)",Clive Barker,1984,4.17,11380
"Reliquary (Pendergast, #2)",Douglas Preston,1997,4.03,43384
"Vamphyri! (Necroscope, #2)",Brian Lumley,1988,4.11,7497
The Ghost Tree (Paperback),Christina Henry,2020,3.82,4667
American Elsewhere (Paperback),Robert Jackson Bennett,2013,3.78,6378
Road of Bones (Hardcover),Christopher Golden,2022,3.46,2974
"Metro 2033 (Metro, #1)",Dmitry Glukhovsky,2002,4.0,53738
Night Chills (Paperback),Dean Koontz,1976,3.89,25248
"Blood Canticle (The Vampire Chronicles, #10)",Anne Rice,2003,3.73,23343
The Devil in Silver (Hardcover),Victor LaValle,2012,3.55,4867
Cackle (Paperback),Rachel   Harrison,2021,3.71,11677
Hunted (Kindle Edition),Darcy Coates,2018,4.08,9512
Who Goes There? (Paperback),John W. Campbell Jr.,1938,3.82,8337
Floating Dragon (Paperback),Peter Straub,1982,3.84,11901
"The Curse of the Wendigo (The Monstrumologist, #2)",Rick Yancey,2010,4.17,7207
"Circus of the Damned (Anita Blake, Vampire Hunter, #3)",Laurell K. Hamilton,1995,4.16,91923
The Lesser Dead (Hardcover),Christopher Buehlman,2014,4.03,4135
"Hater (Hater, #1)",David Moody,2006,3.65,10079
The Thing on the Doorstep and Other Weird Stories (Paperback),H.P. Lovecraft,1937,4.29,9492
The Weight of Blood (Hardcover),Tiffany D. Jackson,2022,4.35,3694
"City of Ghosts (Cassidy Blake, #1)",Victoria Schwab,2018,3.9,56681
The Loney (Hardcover),Andrew Michael Hurley,2014,3.27,15104
"Dream Country (The Sandman, #3)",Neil Gaiman,1990,4.24,112529
The Secret of Crickley Hall (Hardcover),James Herbert,2006,3.91,8731
Suicide Forest (World's Scariest Places #1),Jeremy Bates,2014,3.7,5890
The Mary Shelley Club (Hardcover),Goldy Moldavsky,2021,3.94,7416
The Replacement (Hardcover),Brenna Yovanoff,2010,3.55,19682
Tunnels of Blood (Cirque du Freak #3),Darren Shan,2000,4.14,35925
Ghost Wall (Hardcover),Sarah Moss,2018,3.77,19663
"Attack on Titan, Vol. 1 (Attack on Titan, #1)",Hajime Isayama,2009,4.47,198895
Daughters Unto Devils (Hardcover),Amy Lukavics,2015,3.58,3860
"Your House Is on Fire, Your Children All Gone (Paperback)",Stefan Kiesbye,2012,3.32,3679
"Johannes Cabal the Necromancer (Johannes Cabal, #1)",Jonathan L. Howard,2009,3.92,19339
"Monster Blood (Goosebumps, #3)",R.L. Stine,1992,3.52,12056
"Spiral (Ring, #2)",Kōji Suzuki,1995,3.76,5674
"The Three (The Three, #1)",Sarah Lotz,2014,3.31,13602
We Need to Talk About Kevin (Paperback),Lionel Shriver,2003,4.07,181910
The Midwich Cuckoos (Mass Market Paperback),John Wyndham,1957,3.92,22460
Alice Isn't Dead (Hardcover),Joseph Fink,2018,3.65,7655
"No Way Out (The Walking Dead, #14)",Robert Kirkman,2011,4.32,17069
"Mr. Monster (John Cleaver, #2)",Dan Wells,2010,4.11,12933
Thornhill (Kindle Edition),Pam Smy,2017,3.78,11634
Tales of H.P. Lovecraft (Paperback),H.P. Lovecraft,1935,4.23,9150
"Dead Voices (Small Spaces, #2)",Katherine Arden,2019,4.07,7778
Come with Me (Kindle Edition),Ronald Malfi,2021,4.02,6005
"Hammers on Bone (Persons Non Grata, #1)",Cassandra Khaw,2016,3.64,3625
"Lockdown (Escape from Furnace, #1)",Alexander Gordon Smith,2009,4.11,19101
Hell Followed With Us (Hardcover),Andrew Joseph White,2022,4.26,3771
Cursed Bunny (Paperback),Bora Chung,2017,3.91,5241
Demon Seed (Paperback),Dean Koontz,1973,3.44,14813
The Turn of the Key (Hardcover),Ruth Ware,2019,3.94,216788
Occultation and Other Stories (Hardcover),Laird Barron,2010,4.08,3174
The Need (Hardcover),Helen          Phillips,2019,3.15,13063
Frankenstein in Baghdad (Paperback),Ahmed Saadawi,2013,3.57,14103
Cold Moon Over Babylon (Paperback),Michael McDowell,1980,3.98,3190
"One Day at Horrorland (Goosebumps, #16)",R.L. Stine,1994,3.91,17922
Foe (Hardcover),Iain Reid,2018,3.72,13802
"Lair (Rats, #2)",James Herbert,1979,3.94,7154
Billy Summers (Hardcover),Stephen King,2021,4.24,108112
Catherine House (Hardcover),Elisabeth    Thomas,2020,3.11,21364
Beloved (Kindle Edition),Toni Morrison,1987,3.92,387813
"Petals on the Wind (Dollanganger, #2)",V.C. Andrews,1980,3.82,60599
The Loop (Hardcover),Jeremy Robert Johnson,2020,3.42,4260
When I Arrived at the Castle (Paperback),Emily Carroll,2019,3.7,3973
We Are All Completely Fine (Paperback),Daryl Gregory,2014,3.75,4077
"The Wide, Carnivorous Sky and Other Monstrous Geographies (Paperback)",John  Langan,2013,4.08,2399
How to Sell a Haunted House (Hardcover),Grady Hendrix,2023,4.14,266
The War of the Worlds (Paperback),H.G. Wells,1897,3.83,284692
The Dream Cycle of H.P. Lovecraft: Dreams of Terror and Death (Paperback),H.P. Lovecraft,1934,4.23,6855
Nightbitch (Hardcover),Rachel Yoder,2021,3.66,18621
"We Find Ourselves (The Walking Dead, #15)",Robert Kirkman,2011,4.12,12897
"What the Night Knows (What the Night Knows, #1)",Dean Koontz,2010,3.77,19870
UR (Kindle Edition),Stephen King,2009,3.72,19233
The Dark (Paperback),James Herbert,1980,3.84,6728
"Empire of the Vampire (Empire of the Vampire, #1)",Jay Kristoff,2021,4.41,25254
The Diary of Ellen Rimbauer: My Life at Rose Red (Mass Market Paperback),Joyce Reardon,2001,3.69,9801
Frankenstein (Paperback),Junji Ito,1999,3.99,7002
Goddess of Filth (Paperback),V. Castro,2021,3.75,2246
Venus in the Blind Spot (Hardcover),Junji Ito,2019,4.14,7242
"You (You, #1)",Caroline Kepnes,2014,3.95,207117
Life Expectancy (Paperback),Dean Koontz,2005,3.99,35652
Sunshine (Mass Market Paperback),Robin McKinley,2003,3.84,40847
El horror de Dunwich (Paperback),H.P. Lovecraft,1929,3.81,7874
The Hole (Hardcover),Hye-Young Pyun,2016,3.38,5067
Universal Harvester (Hardcover),John Darnielle,2017,3.22,15233
"The Summer I Died (The Roger Huntington Saga, #1)",Ryan C. Thomas,2006,3.86,3001
"Monster Island (Monster Island, #1)",David Wellington,2004,3.6,10642
Dark Water (Paperback),Kōji Suzuki,1996,3.62,4023
Sole Survivor (Paperback),Dean Koontz,1997,3.8,28940
Ten (Hardcover),Gretchen McNeil,2012,3.68,15265
The Woods Are Dark (Paperback),Richard Laymon,1981,3.57,4915
Harrow Lake (Hardcover),Kat Ellis,2020,3.56,3888
The Reddening (Hardcover),Adam Nevill,2019,3.7,3434
The Servants of Twilight (Paperback),Leigh Nichols,1984,3.9,20809
"Seize the Night (Moonlight Bay, #2)",Dean Koontz,1998,4.09,28107
The Silence (Paperback),Tim Lebbon,2015,3.82,5410
Song for the Unraveling of the World (Paperback),Brian Evenson,2019,3.89,2650
The Supernatural Enhancements (Hardcover),Edgar Cantero,2014,3.64,7022
"The Lunatic Cafe (Anita Blake, Vampire Hunter #4)",Laurell K. Hamilton,1996,4.12,76407
Leech (Hardcover),Hiron Ennes,2022,3.84,829
The Complete Tales and Poems (Hardcover),Edgar Allan Poe,1938,4.49,8928
The Auctioneer (Paperback),Joan Samson,1976,3.82,2471
We Need to Do Something (Paperback),Max Booth III,2020,3.52,3505
"Outcast, Vol. 1: A Darkness Surrounds Him (Paperback)",Robert Kirkman,2015,3.85,8280
Pine (Hardcover),Francine Toon,2020,3.4,11463
Stinger (Kindle Edition),Robert McCammon,1988,3.89,7966
Devil House (Hardcover),John Darnielle,2022,3.33,7661
The Daughter of Doctor Moreau (Hardcover),Silvia Moreno-Garcia,2022,3.69,8772
When No One Is Watching (Paperback),Alyssa Cole,2020,3.53,70064
"Seed of Destruction (Hellboy, #1)",Mike Mignola,1994,4.14,70715
Winter Moon (Paperback),Dean Koontz,1994,3.86,17704
"Bloody Bones (Anita Blake, Vampire Hunter #5)",Laurell K. Hamilton,1996,4.11,72383
"The Curse of the Mummy's Tomb (Goosebumps, #5)",R.L. Stine,1993,3.67,14521
Dead and Alive (Dean Koontz's Frankenstein #3),Dean Koontz,2009,4.02,24591
"Living Dead in Dallas (Sookie Stackhouse, #2)",Charlaine Harris,2002,3.96,244652
"A Larger World (The Walking Dead, #16)",Robert Kirkman,2012,4.16,12039
The Book of Cold Cases (Hardcover),Simone St. James,2022,3.83,68000
Koko (Paperback),Peter Straub,1988,3.59,9360
"Season of Mists (The Sandman, #4)",Neil Gaiman,1990,4.54,71263
"The Source (Necroscope, #3)",Brian Lumley,1989,4.15,6479
Usher's Passing (Mass Market Paperback),Robert McCammon,1984,3.94,4808
"The Dead-Tossed Waves (The Forest of Hands and Teeth, #2)",Carrie Ryan,2010,3.91,30609
Small Favors (Hardcover),Erin A. Craig,2021,4.05,11077
The Companion (Hardcover),Katie Alender,2020,3.85,5736
The Boy Who Drew Monsters (Hardcover),Keith Donohue,2014,3.48,6586
The Face (Mass Market Paperback),Dean Koontz,2003,3.73,21797
Unbury Carol (Hardcover),Josh Malerman,2018,3.33,5196
"The Low, Low Woods (Hardcover)",Carmen Maria Machado,2020,3.94,3799
House (Kindle Edition),Frank E. Peretti,2006,3.57,25379
Reprieve (Hardcover),James Han Mattson,2021,3.43,4553
Woom (Kindle Edition),Duncan Ralston,2016,3.43,9597
Survive the Night (Hardcover),Riley Sager,2021,3.51,82415
The Dream-Quest of Unknown Kadath (Mass Market Paperback),H.P. Lovecraft,1943,3.96,6675
Echo (Hardcover),Thomas Olde Heuvelt,2019,3.54,3529
"Sanctum (Asylum, #2)",Madeleine Roux,2014,3.88,17652
Krampus: The Yule Lord (Hardcover),Brom,2012,4.1,7305
Island (Paperback),Richard Laymon,1991,3.79,6370
"Sandman Slim (Sandman Slim, #1)",Richard Kadrey,2009,3.94,35143
Everville (Book of the Art #2),Clive Barker,1994,4.04,10543
The Canterville Ghost (Hardcover),Oscar Wilde,1887,3.88,66199
The Merry Spinster: Tales of Everyday Horror (Paperback),Daniel M. Lavery,2018,3.3,5985
"Something to Fear (The Walking Dead, #17)",Robert Kirkman,2012,4.33,13300
Darkness (Paperback),John Saul,1991,3.95,20855
"Day by Day Armageddon (Day by Day Armageddon, #1)",J.L. Bourne,2004,4.01,17417
Wanderers (ebook),Chuck Wendig,2019,3.97,20392
The Body (Paperback),Robin Waterfield,1982,4.28,40321
Thirteen Storeys (Paperback),Jonathan Sims,2020,3.93,3804
The Bird Eater (Audio CD),Ania Ahlborn,2014,3.51,8110
Anya's Ghost (Hardcover),Vera Brosgol,2011,3.91,79663
Blockade Billy (Hardcover),Stephen King,2010,3.46,21174
"The First Days (As the World Dies, #1)",Rhiannon Frater,2008,3.77,9642
The Demonologist (Hardcover),Andrew Pyper,2013,3.32,9290
"Vampire Mountain (Cirque Du Freak, #4)",Darren Shan,2001,4.16,32561
Dagon (Kindle Edition),H.P. Lovecraft,1917,3.7,7485
Inspection (Kindle Edition),Josh Malerman,2019,3.48,6722
The Drowning Girl (Paperback),Caitlín R. Kiernan,2012,3.72,5043
"Snow, Glass, Apples (Hardcover)",Colleen Doran,2019,4.1,10063
Blindness (Kindle Edition),José Saramago,1996,4.16,252109
Wait Till Helen Comes (Paperback),Mary Downing Hahn,1986,4.13,21996
By the Light of the Moon (Paperback),Dean Koontz,2002,3.88,24558
